Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / International,Price / International,Compare At Price / International,Status
potato-purple,POTATO PURPLE,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/POTATOPURPLE.png?v=1708325687,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
peas-sugar-snap,PEAS SUGAR SNAP,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PEASSUGARSNAP.png?v=1708325096,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
peas-snow,PEAS SNOW,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PEASSNOW.png?v=1708325091,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
parsnip-tray,PARSNIP TRAY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$3.49 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PARSNIPTRAY.png?v=1708324420,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
parsnip,PARSNIP,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PARSNIP.png?v=1708324404,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
pak-choy,PAK CHOY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$3.49 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PAKCHOY.png?v=1708324256,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
onions-white,ONIONS WHITE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ONIONSWHITE.png?v=1708324018,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
onions-shallots,ONIONS SHALLOTS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ONIONSSHALLOTS.png?v=1708323941,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
onions-red-1kg-bag,ONIONS RED 1KG BAG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ONIONSRED1KGBAG.png?v=1708323929,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
onions-red-10-kg-bag,ONIONS RED 10 KG BAG,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ONIONSRED10KGBAG.png?v=1708323915,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
onions-red,ONIONS RED,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/Red-Onions_02.jpg?v=1704805344,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
onions-red,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/Red-Onions_03.jpg?v=1704805345,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
onions-red,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/Red-Onions_04.jpg?v=1704805345,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
onions-pickling-1kg,ONIONS PICKLING 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ONIONSPICKLING1KG.png?v=1708323902,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
onions-brown-1kg-bag,ONIONS BROWN 1KG BAG,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$1.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ONIONSBROWN_50aa77a0-26b8-4b54-bf45-a1eae5c38a29.png?v=1708323881,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
onions-brown-10-kg-bag,ONIONS BROWN 10 KG BAG,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$11.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ONIONSBROWN_1220317b-5dbd-4733-8a9a-52bcf6e93a02.png?v=1708323878,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
onions-brown,ONIONS BROWN,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ONIONSBROWN.png?v=1708323874,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
onion-bucket,ONION BUCKET,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ONIONBUCKET.png?v=1708323865,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
mushrooms-tub,MUSHROOMS TUB,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MUSHROOMSBUTTON_27d48304-3b35-4797-a336-843de0b742bf.png?v=1708322584,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
mushrooms-swiss,MUSHROOMS SWISS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,16.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MUSHROOMSSWISS.png?v=1708322569,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
mushrooms-flat,MUSHROOMS FLAT,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,12.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MUSHROOMSFLAT.png?v=1708322564,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
mushrooms-button,MUSHROOMS BUTTON,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$12.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MUSHROOMSBUTTON.png?v=1708322546,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
misc-veg-kg,MISC VEG KG,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MISCVEGKG.png?v=1708322397,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
misc-each,MISC EACH,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,,,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
long-melon,LONG MELON,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LONGMELON.png?v=1708319991,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
lobok,LOBOK,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LOBOK.png?v=1708319810,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
lettuce-twin-cos,LETTUCE TWIN COS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LETTUCETWINCOS.png?v=1708261530,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
lettuce-iceburg,LETTUCE ICEBURG,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$2.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LETTUCEICEBURG.png?v=1708261520,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
lettuce-fancy-red,LETTUCE FANCY RED,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LETTUCEFANCYRED.png?v=1708261510,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
lettuce-fancy-green,LETTUCE FANCY GREEN,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$3.49 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LETTUCEFANCYGREEN.png?v=1708261499,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
lettuce-butter-special,LETTUCE BUTTER SPECIAL,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LETTUCEBUTTERSPECIAL.png?v=1708261486,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
lettuce-baby-cos,LETTUCE BABY COS,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LETTUCEBABYCOS.png?v=1708261474,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
leeks-special,LEEKS SPECIAL,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,,,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
leeks-deal,LEEKS DEAL,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LEEKS_34918bde-545b-4a6e-b5a6-60ef81ef952c.png?v=1708261270,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
leeks,LEEKS,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$2.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LEEKS.png?v=1708261251,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
kale-bunch,KALE BUNCH,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/KALEBUNCH.png?v=1708260574,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
herbs-rosemery,HERBS ROSEMERY,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/HERBSROSEMERY.png?v=1708234060,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
ginger-loose,GINGER LOOSE,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$29.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GINGER500GBAG_d6601212-b46e-4fa8-80bf-1e51d2e65254.png?v=1708231997,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
ginger-500g-bag,GINGER 500G BAG,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GINGER500GBAG.png?v=1708231986,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
garlic-pre-pack,GARLIC PRE PACK,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GARLICPREPACK.png?v=1708231887,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
garlic-peeled-pack,GARLIC PEELED PACK,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,6.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GARLICPEELEDPACK.png?v=1708231863,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
garlic-australian,GARLIC AUSTRALIAN,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GARLICAUSTRALIAN.png?v=1708231815,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
garlic-argentina,GARLIC ARGENTINA,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GARLICARGENTINA.png?v=1708231795,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fennel,FENNEL,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FENNEL.png?v=1708175749,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eshallots-2-for-3,ESHALLOTS 2 FOR 3,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ESHALLOTS2FOR3.png?v=1708175519,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
eshallots,ESHALLOTS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ESHALLOTS.png?v=1708175500,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eggplany-lebanese,EGGPLANY LEBANESE,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EGGPLANYLEBANESE.png?v=1708174870,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
eggplant-tray,EGGPLANT TRAY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EGGPLANTTRAY.png?v=1708174847,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
eggplant-lebenese-tray,EGGPLANT LEBENESE TRAY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EGGPLANTLEBENESETRAY.png?v=1708174805,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
eggplant,EGGPLANT,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EGGPLANT.png?v=1708174777,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
curry,CURRY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,,,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
cucumber-tub,CUCUMBER TUB,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CUCUMBERBAG_2958b098-3438-4788-95dd-2506d542e296.png?v=1708168166,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
cucumber-lebenese,CUCUMBER LEBENESE,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$5.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CUCUMBERLEBENESE.png?v=1708168149,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
cucumber-green,CUCUMBER GREEN,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CUCUMBER2FOR3_044feb4e-3dd2-4270-a188-9117eeb54864.png?v=1708168123,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
cucumber-continental,CUCUMBER CONTINENTAL,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$1.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CUCUMBERCONTINENTAL.png?v=1708168114,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
cucumber-bag,CUCUMBER BAG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CUCUMBERBAG.png?v=1708168097,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
cucumber-baby,CUCUMBER BABY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$2.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CUCUMBERBABY.png?v=1708168071,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
cucumber-2-for-3,CUCUMBER 2 FOR 3,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CUCUMBER2FOR3.png?v=1708168050,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
corn-tray,CORN TRAY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$3.49 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CORNTRAY.png?v=1708167937,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
corn-loose,CORN LOOSE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,1.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CORNLOOSE.png?v=1708167889,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
corn-baby,CORN BABY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CORNBABY.png?v=1708167854,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
corn-2-for-3,CORN 2 FOR 3,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$3.00 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CORN2FOR3.png?v=1708167831,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
chokos,CHOKOS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CHOKOS.png?v=1708166178,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
chinese-vege-2-for-3,CHINESE VEGE 2 FOR 3,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CHINESEVEGE2FOR3.png?v=1708156704,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
chinese-vege,CHINESE VEGE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CHINESEVEGE.png?v=1708156672,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
chilli-tray,CHILLI TRAY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CHILLISWEETTRAY_768c8374-4bb1-45f5-9e95-485e8832a703.png?v=1708156650,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
chilli-sweet-tray,CHILLI SWEET TRAY,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CHILLISWEETTRAY.png?v=1708156608,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
celery,CELERY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$3.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CELERY.png?v=1708156232,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
celeriac,CELERIAC,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CELERIAC.png?v=1708156211,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
cauliflower-special,CAULIFLOWER SPECIAL,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CAULIFLOWER_0eb8484c-daf4-499c-99b6-a238f963b1c3.png?v=1708156186,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
cauliflower-deal,CAULIFLOWER DEAL,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CAULIFLOWER_cb7b323d-760a-413d-94da-185d2d554c39.png?v=1708156175,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
cauliflower,CAULIFLOWER,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$6.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CAULIFLOWER.png?v=1708156165,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
casava,CASAVA,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CASAVA.png?v=1708156146,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
carrots-snackables,CARROTS SNACKABLES,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CARROTSSNACKABLES.png?v=1708155658,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
carrots-loose,CARROTS LOOSE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CARROTPREPACK2FOR3_38f8cc80-5461-4f9a-9522-e6668ed34d92.png?v=1708155631,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
carrot-pre-pack-2-for-3,CARROT PRE PACK 2 FOR 3,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$3.00 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CARROTPREPACK2FOR3.png?v=1708155615,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
carrot-pre-pack,CARROT PRE PACK,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,1.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CARROTPREPACK.png?v=1708155576,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
carrot-dutch,CARROT DUTCH,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CARROTDUTCH.png?v=1708155547,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
capsicum-yellow,CAPSICUM YELLOW,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,9.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CAPSICUMYELLOW.png?v=1708155520,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
capsicum-tray,CAPSICUM TRAY,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$3.49 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CAPSICUMGREEN_dddba058-3c4d-456a-ba2f-38e3ac46194f.png?v=1708155486,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
capsicum-red-bag,CAPSICUM RED BAG,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CAPSICUMREDBAG.png?v=1708155465,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
capsicum-red,CAPSICUM RED,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$8.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/CAPSICUMRED.png?v=1708155431,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
